iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jan 31, 2018"
Total Net Assets,"37,155,979,820.85"
Shares Outstanding,"472,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.22","48.79","1,648,752.00","80,442,610.08","80,442,610.08","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.22","44.04","1,824,681.00","80,358,951.24","80,358,951.24","Financials","BV2CL41","US52471Y1064","NASDAQ"
"MDXG","MIMEDX GROUP INC","Equity","0.21","16.75","4,766,573.00","79,840,097.75","79,840,097.75","Health Care","B1Z3TW5","US6024961012","NASDAQ"
"BCC","BOISE CASCADE","Equity","0.21","44.45","1,795,899.00","79,827,710.55","79,827,710.55","Materials","B9BP4R1","US09739D1000","New York Stock Exchange Inc."
"TIVO","TIVO CORP","Equity","0.21","13.95","5,710,395.00","79,660,010.25","79,660,010.25","Information Technology","BD8FFY6","US88870P1066","NASDAQ"
"TVPT","TRAVELPORT WORLDWIDE LTD","Equity","0.21","13.61","5,846,857.00","79,575,723.77","79,575,723.77","Information Technology","BQV0M37","BMG9019D1048","New York Stock Exchange Inc."
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.21","41.30","1,911,526.00","78,946,023.80","78,946,023.80","Financials","2437112","US4403271046","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.21","37.85","2,084,727.00","78,906,916.95","78,906,916.95","Industrials","2548177","US60740F1057","NASDAQ"
"FCN","FTI CONSULTING INC","Equity","0.21","43.47","1,785,980.00","77,636,550.60","77,636,550.60","Industrials","2351449","US3029411093","New York Stock Exchange Inc."
"CHSP","CHESAPEAKE LODGING TRUST REIT TRUS","Equity","0.21","27.37","2,827,924.00","77,400,279.88","77,400,279.88","Real Estate","B4TC8L1","US1652401027","New York Stock Exchange Inc."
"NWN","NORTHWEST NATURAL GAS","Equity","0.21","57.35","1,338,288.00","76,750,816.80","76,750,816.80","Utilities","2649586","US6676551046","New York Stock Exchange Inc."
"EGHT","8X8 INC","Equity","0.20","17.70","4,310,148.00","76,289,619.60","76,289,619.60","Information Technology","2037170","US2829141009","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.20","32.00","2,383,883.00","76,284,256.00","76,284,256.00","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"ABAX","ABAXIS INC","Equity","0.20","71.65","1,063,707.00","76,214,606.55","76,214,606.55","Health Care","2011550","US0025671050","NASDAQ"
"PRAA","PRA GROUP INC","Equity","0.20","35.75","2,127,319.00","76,051,654.25","76,051,654.25","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"KLIC","KULICKE AND SOFFA INDUSTRIES INC","Equity","0.20","23.01","3,304,629.00","76,039,513.29","76,039,513.29","Information Technology","2498001","US5012421013","NASDAQ"
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Equity","0.20","15.49","4,905,702.00","75,989,323.98","75,989,323.98","Real Estate","B3M7R64","US8660821005","New York Stock Exchange Inc."
"LTC","LTC PROPERTIES REIT INC","Equity","0.20","40.98","1,850,906.00","75,850,127.88","75,850,127.88","Real Estate","2498788","US5021751020","New York Stock Exchange Inc."
"NBTB","NBT BANCORP INC","Equity","0.20","36.91","2,044,885.00","75,476,705.35","75,476,705.35","Financials","2626459","US6287781024","NASDAQ"
"HUBG","HUB GROUP INC CLASS A","Equity","0.20","48.05","1,565,424.00","75,218,623.20","75,218,623.20","Industrials","2407632","US4433201062","NASDAQ"
"PFS","PROVIDENT FINANCIAL SERVICES INC","Equity","0.20","26.31","2,846,021.00","74,878,812.51","74,878,812.51","Financials","2171603","US74386T1051","New York Stock Exchange Inc."
"AKS","AK STEEL HOLDING CORP","Equity","0.20","5.06","14,731,073.00","74,539,229.38","74,539,229.38","Materials","2067735","US0015471081","New York Stock Exchange Inc."
"ESE","ESCO TECHNOLOGIES INC","Equity","0.20","61.15","1,216,396.00","74,382,615.40","74,382,615.40","Industrials","2321583","US2963151046","New York Stock Exchange Inc."
"VREX","VAREX IMAGING CORP","Equity","0.20","42.47","1,750,244.00","74,332,862.68","74,332,862.68","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.20","42.60","1,733,204.00","73,834,490.40","73,834,490.40","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"PPBI","PACFIC PREMIER BANCORP INC","Equity","0.20","40.75","1,808,182.00","73,683,416.50","73,683,416.50","Financials","2767217","US69478X1054","NASDAQ"
"KRA","KRATON CORP","Equity","0.20","50.26","1,465,433.00","73,652,662.58","73,652,662.58","Materials","B547X79","US50077C1062","New York Stock Exchange Inc."
"MXL","MAXLINEAR INC","Equity","0.20","25.79","2,849,027.00","73,476,406.33","73,476,406.33","Information Technology","B3RDWC8","US57776J1007","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.20","20.11","3,639,520.00","73,190,747.20","73,190,747.20","Energy","2092801","US1445771033","NASDAQ"
"WABC","WESTAMERICA BANCORPORATION","Equity","0.20","59.37","1,232,655.00","73,182,727.35","73,182,727.35","Financials","2950374","US9570901036","NASDAQ"
"SCL","STEPAN","Equity","0.19","78.42","925,242.00","72,557,477.64","72,557,477.64","Materials","2845005","US8585861003","New York Stock Exchange Inc."
"GIII","G III APPAREL GROUP LTD","Equity","0.19","37.35","1,938,935.00","72,419,222.25","72,419,222.25","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"PATK","PATRICK INDUSTRIES INC","Equity","0.19","64.05","1,121,631.00","71,840,465.55","71,840,465.55","Industrials","2673154","US7033431039","NASDAQ"
"GTLS","CHART INDUSTRIES INC","Equity","0.19","49.57","1,447,158.00","71,735,622.06","71,735,622.06","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"GPI","GROUP AUTOMOTIVE INC","Equity","0.19","78.45","913,809.00","71,688,316.05","71,688,316.05","Consumer Discretionary","2121352","US3989051095","New York Stock Exchange Inc."
"AMED","AMEDISYS INC","Equity","0.19","53.62","1,332,977.00","71,474,226.74","71,474,226.74","Health Care","2024332","US0234361089","NASDAQ"
"WNC","WABASH NATIONAL CORP","Equity","0.19","25.83","2,751,879.00","71,081,034.57","71,081,034.57","Industrials","2932048","US9295661071","New York Stock Exchange Inc."
"NP","NEENAH INC","Equity","0.19","90.50","785,310.00","71,070,555.00","71,070,555.00","Materials","B03W0P7","US6400791090","New York Stock Exchange Inc."
"IBP","INSTALLED BUILDING PRODUCTS INC","Equity","0.19","71.95","984,193.00","70,812,686.35","70,812,686.35","Consumer Discretionary","BJSP4C9","US45780R1014","New York Stock Exchange Inc."
"TILE","INTERFACE INC","Equity","0.19","24.95","2,838,185.00","70,812,715.75","70,812,715.75","Industrials","B86V808","US4586653044","NASDAQ"
"MDC","MDC HOLDINGS INC","Equity","0.19","33.71","2,099,902.00","70,787,696.42","70,787,696.42","Consumer Discretionary","2561204","US5526761086","New York Stock Exchange Inc."
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Equity","0.19","45.17","1,562,507.00","70,578,441.19","70,578,441.19","Information Technology","2210885","US1263491094","NASDAQ"
"TTMI","TTM TECHNOLOGIES INC","Equity","0.19","16.49","4,271,127.00","70,430,884.23","70,430,884.23","Information Technology","2635659","US87305R1095","NASDAQ"
"MEI","METHODE ELECTRONICS INC","Equity","0.19","40.85","1,724,039.00","70,426,993.15","70,426,993.15","Information Technology","2583297","US5915202007","New York Stock Exchange Inc."
"SNBR","SLEEP NUMBER CORP","Equity","0.19","37.64","1,860,790.00","70,040,135.60","70,040,135.60","Consumer Discretionary","BF4HN46","US83125X1037","NASDAQ"
"AAON","AAON INC","Equity","0.19","36.40","1,903,324.00","69,280,993.60","69,280,993.60","Industrials","2268130","US0003602069","NASDAQ"
"BGC","GENERAL CABLE CORP","Equity","0.19","29.70","2,330,617.00","69,219,324.90","69,219,324.90","Industrials","2369851","US3693001089","New York Stock Exchange Inc."
"ATU","ACTUANT CORP CLASS A","Equity","0.18","24.75","2,791,252.00","69,083,487.00","69,083,487.00","Industrials","2716792","US00508X2036","New York Stock Exchange Inc."
"CUB","CUBIC CORP","Equity","0.18","58.05","1,179,282.00","68,457,320.10","68,457,320.10","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"AAT","AMERICAN ASSETS TRUST REIT INC TRU","Equity","0.18","35.26","1,939,231.00","68,377,285.06","68,377,285.06","Real Estate","B3NTLD4","US0240131047","New York Stock Exchange Inc."
"MATX","MATSON INC","Equity","0.18","34.21","1,994,013.00","68,215,184.73","68,215,184.73","Industrials","B8GNC91","US57686G1058","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.18","23.60","2,880,864.00","67,988,390.40","67,988,390.40","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"LZB","LA-Z-BOY INC","Equity","0.18","30.15","2,254,289.00","67,966,813.35","67,966,813.35","Consumer Discretionary","2508405","US5053361078","New York Stock Exchange Inc."
"HMSY","HMS HOLDINGS CORP","Equity","0.18","17.13","3,958,119.00","67,802,578.47","67,802,578.47","Health Care","2418043","US40425J1016","NASDAQ"
"GBX","GREENBRIER INC","Equity","0.18","50.15","1,351,379.00","67,771,656.85","67,771,656.85","Industrials","2387530","US3936571013","New York Stock Exchange Inc."
"TGI","TRIUMPH GROUP INC","Equity","0.18","29.15","2,324,626.00","67,762,847.90","67,762,847.90","Industrials","2893071","US8968181011","New York Stock Exchange Inc."
"DSW","DSW INC CLASS A","Equity","0.18","20.03","3,380,113.00","67,703,663.39","67,703,663.39","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"BHE","BENCHMARK ELECTRONICS INC","Equity","0.18","28.95","2,335,991.00","67,626,939.45","67,626,939.45","Information Technology","2090816","US08160H1014","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.18","17.90","3,769,629.00","67,476,359.10","67,476,359.10","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"IPXL","IMPAX LABORATORIES INC","Equity","0.18","19.45","3,467,553.00","67,443,905.85","67,443,905.85","Health Care","2373722","US45256B1017","NASDAQ"
"CNMD","CONMED CORP","Equity","0.18","57.78","1,162,579.00","67,173,814.62","67,173,814.62","Health Care","2216010","US2074101013","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.18","38.35","1,750,466.00","67,130,371.10","67,130,371.10","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"ITGR","INTEGER HOLDINGS CORP","Equity","0.18","50.15","1,329,609.00","66,679,891.35","66,679,891.35","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS INC","Equity","0.18","56.30","1,179,078.00","66,382,091.40","66,382,091.40","Industrials","B01Z8P4","US0491642056","NASDAQ"
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.18","20.71","3,201,220.00","66,297,266.20","66,297,266.20","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Equity","0.18","14.47","4,580,032.00","66,273,063.04","66,273,063.04","Financials","2351546","US3198291078","New York Stock Exchange Inc."
"WING","WINGSTOP INC","Equity","0.18","48.36","1,368,627.00","66,186,801.72","66,186,801.72","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"BMI","BADGER METER INC","Equity","0.18","48.20","1,372,486.00","66,153,825.20","66,153,825.20","Information Technology","2069128","US0565251081","New York Stock Exchange Inc."
"STBA","S AND T BANCORP INC","Equity","0.18","40.36","1,637,334.00","66,082,800.24","66,082,800.24","Financials","2781109","US7838591011","NASDAQ"
"ADC","AGREE REALTY REIT CORP","Equity","0.18","48.14","1,369,281.00","65,917,187.34","65,917,187.34","Real Estate","2062161","US0084921008","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.18","14.77","4,459,686.00","65,869,562.22","65,869,562.22","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.18","16.86","3,901,982.00","65,787,416.52","65,787,416.52","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"AAXN","AXON ENTERPRISE INC","Equity","0.18","26.46","2,485,977.00","65,778,951.42","65,778,951.42","Industrials","BDT5S35","US05464C1018","NASDAQ"
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.17","45.28","1,443,272.00","65,351,356.16","65,351,356.16","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.17","42.40","1,524,475.00","64,637,740.00","64,637,740.00","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"RMBS","RAMBUS INC","Equity","0.17","12.63","5,116,559.00","64,622,140.17","64,622,140.17","Information Technology","2721967","US7509171069","NASDAQ"
"CVGW","CALAVO GROWERS INC","Equity","0.17","87.00","742,754.00","64,619,598.00","64,619,598.00","Consumer Staples","2859200","US1282461052","NASDAQ"
"WWE","WORLD WRESTLING ENTERTAINMENT INC","Equity","0.17","35.35","1,825,387.00","64,527,430.45","64,527,430.45","Consumer Discretionary","2503529","US98156Q1085","New York Stock Exchange Inc."
"RAVN","RAVEN INDUSTRIES INC","Equity","0.17","38.55","1,666,573.00","64,246,389.15","64,246,389.15","Industrials","2725851","US7542121089","NASDAQ"
"MANT","MANTECH INTERNATIONAL CORP CLASS A","Equity","0.17","52.07","1,217,542.00","63,397,411.94","63,397,411.94","Information Technology","2825308","US5645631046","NASDAQ"
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Equity","0.17","72.65","872,428.00","63,381,894.20","63,381,894.20","Consumer Discretionary","2855855","US0434361046","New York Stock Exchange Inc."
"SXI","STANDEX INTERNATIONAL CORP","Equity","0.17","104.95","599,850.00","62,954,257.50","62,954,257.50","Industrials","2840174","US8542311076","New York Stock Exchange Inc."
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.17","37.12","1,688,172.00","62,664,944.64","62,664,944.64","Information Technology","2475060","US45765U1034","NASDAQ"
"EFII","ELECTRONICS FOR IMAGING INC","Equity","0.17","29.24","2,138,064.00","62,516,991.36","62,516,991.36","Information Technology","2310202","US2860821022","NASDAQ"
"SPXC","SPX CORP","Equity","0.17","31.25","1,997,242.00","62,413,812.50","62,413,812.50","Industrials","2787185","US7846351044","New York Stock Exchange Inc."
"OXM","OXFORD INDUSTRIES INC","Equity","0.17","78.80","791,353.00","62,358,616.40","62,358,616.40","Consumer Discretionary","2665300","US6914973093","New York Stock Exchange Inc."
"GCI","GANNETT INC","Equity","0.17","11.80","5,271,326.00","62,201,646.80","62,201,646.80","Consumer Discretionary","BZ0P429","US36473H1041","New York Stock Exchange Inc."
"CENTA","CENTRAL GARDEN AND PET CLASS A","Equity","0.17","37.72","1,647,620.00","62,148,226.40","62,148,226.40","Consumer Staples","B1P36Y6","US1535272058","NASDAQ"
"WGO","WINNEBAGO INDUSTRIES INC","Equity","0.17","45.45","1,361,843.00","61,895,764.35","61,895,764.35","Consumer Discretionary","2972721","US9746371007","New York Stock Exchange Inc."
"RGEN","REPLIGEN CORP","Equity","0.17","35.37","1,749,269.00","61,871,644.53","61,871,644.53","Health Care","2731654","US7599161095","NASDAQ"
"PJC","PIPER JAFFRAY","Equity","0.17","92.30","668,289.00","61,683,074.70","61,683,074.70","Financials","2227089","US7240781002","New York Stock Exchange Inc."
"TVTY","TIVITY HEALTH INC","Equity","0.16","38.75","1,587,831.00","61,528,451.25","61,528,451.25","Health Care","BD8Q1B8","US88870R1023","NASDAQ"
"OSUR","ORASURE TECHNOLOGIES INC","Equity","0.16","21.76","2,827,129.00","61,518,327.04","61,518,327.04","Health Care","2318790","US68554V1089","NASDAQ"
"APOG","APOGEE ENTERPRISES INC","Equity","0.16","45.51","1,351,706.00","61,516,140.06","61,516,140.06","Industrials","2046176","US0375981091","NASDAQ"
"AIR","AAR CORP","Equity","0.16","40.47","1,519,720.00","61,503,068.40","61,503,068.40","Industrials","2001119","US0003611052","New York Stock Exchange Inc."
"WD","WALKER & DUNLOP INC","Equity","0.16","46.45","1,321,148.00","61,367,324.60","61,367,324.60","Financials","B4TZV44","US93148P1021","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.16","153.15","400,526.00","61,340,556.90","61,340,556.90","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"MNTA","MOMENTA PHARMACEUTICALS INC","Equity","0.16","17.00","3,593,234.00","61,084,978.00","61,084,978.00","Health Care","B018VB0","US60877T1007","NASDAQ"
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.16","137.73","442,693.00","60,972,106.89","60,972,106.89","Information Technology","2974329","US5949724083","NASDAQ"
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.16","15.40","3,958,146.00","60,955,448.40","60,955,448.40","Financials","2081133","US1011191053","NASDAQ"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Equity","0.16","35.90","1,697,492.00","60,939,962.80","60,939,962.80","Information Technology","BWC52Q6","US83417M1045","NASDAQ"
"NTRI","NUTRISYSTEM INC","Equity","0.16","43.25","1,401,691.00","60,623,135.75","60,623,135.75","Consumer Discretionary","2620398","US67069D1081","NASDAQ"
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.16","36.50","1,649,132.00","60,193,318.00","60,193,318.00","Information Technology","2389558","US1013881065","NASDAQ"
"CAL","CALERES INC","Equity","0.16","29.64","2,024,807.00","60,015,279.48","60,015,279.48","Consumer Discretionary","BWX4MD9","US1295001044","New York Stock Exchange Inc."
"UNT","UNIT CORP","Equity","0.16","24.23","2,475,604.00","59,983,884.92","59,983,884.92","Energy","2925833","US9092181091","New York Stock Exchange Inc."
"DPLO","DIPLOMAT PHARMACY INC","Equity","0.16","26.99","2,213,530.00","59,743,174.70","59,743,174.70","Health Care","BRB38H9","US25456K1016","New York Stock Exchange Inc."
"CALM","CAL MAINE FOODS INC","Equity","0.16","42.55","1,392,591.00","59,254,747.05","59,254,747.05","Consumer Staples","2158781","US1280302027","NASDAQ"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Equity","0.16","25.37","2,308,712.00","58,572,023.44","58,572,023.44","Real Estate","BWWCK85","US6378701063","New York Stock Exchange Inc."
"SYKE","SYKES ENTERPRISES INC","Equity","0.15","31.02","1,863,806.00","57,815,262.12","57,815,262.12","Information Technology","2860536","US8712371033","NASDAQ"
"BRKL","BROOKLINE BANCORP INC","Equity","0.15","16.00","3,606,895.00","57,710,320.00","57,710,320.00","Financials","2967675","US11373M1071","NASDAQ"
"FSS","FEDERAL SIGNAL CORP","Equity","0.15","20.34","2,833,236.00","57,628,020.24","57,628,020.24","Industrials","2333986","US3138551086","New York Stock Exchange Inc."
"USCR","US CONCRETE INC","Equity","0.15","77.85","737,988.00","57,452,365.80","57,452,365.80","Materials","B4M8043","US90333L2016","NASDAQ"
"WETF","WISDOMTREE INVESTMENTS INC","Equity","0.15","11.59","4,950,387.00","57,374,985.33","57,374,985.33","Financials","2476513","US97717P1049","NASDAQ"
"ENTA","ENANTA PHARMACEUTICALS INC","Equity","0.15","84.95","675,248.00","57,362,317.60","57,362,317.60","Health Care","B9L5200","US29251M1062","NASDAQ"
"VRTU","VIRTUSA CORP","Equity","0.15","44.62","1,284,228.00","57,302,253.36","57,302,253.36","Information Technology","B1YWRN0","US92827P1021","NASDAQ"
"TPRE","THIRD POINT REINSURANCE LTD","Equity","0.15","14.25","4,007,623.00","57,108,627.75","57,108,627.75","Financials","BCZNFT1","BMG8827U1009","New York Stock Exchange Inc."
"CHS","CHICOS FAS INC","Equity","0.15","9.51","5,977,948.00","56,850,285.48","56,850,285.48","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"ACOR","ACORDA THERAPEUTICS INC","Equity","0.15","25.95","2,184,383.00","56,684,738.85","56,684,738.85","Health Care","2925844","US00484M1062","NASDAQ"
"UVV","UNIVERSAL CORP","Equity","0.15","48.00","1,179,162.00","56,599,776.00","56,599,776.00","Consumer Staples","2923804","US9134561094","New York Stock Exchange Inc."
"ASIX","ADVANSIX INC","Equity","0.15","39.46","1,432,483.00","56,525,779.18","56,525,779.18","Materials","BYMMZL7","US00773T1016","New York Stock Exchange Inc."
"TNC","TENNANT","Equity","0.15","67.40","835,330.00","56,301,242.00","56,301,242.00","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"CTRE","CARETRUST REIT INC","Equity","0.15","15.89","3,541,427.00","56,273,275.03","56,273,275.03","Real Estate","BMP8TL6","US14174T1079","NASDAQ"
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.15","23.00","2,440,397.00","56,129,131.00","56,129,131.00","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"TLRD","TAILORED BRANDS INC","Equity","0.15","24.19","2,316,777.00","56,042,835.63","56,042,835.63","Consumer Discretionary","BZ8FLW0","US87403A1079","New York Stock Exchange Inc."
"ASTE","ASTEC INDUSTRIES INC","Equity","0.15","62.40","897,107.00","55,979,476.80","55,979,476.80","Industrials","2060370","US0462241011","NASDAQ"
"SAFT","SAFETY INSURANCE GROUP INC","Equity","0.15","77.65","717,640.00","55,724,746.00","55,724,746.00","Financials","2958538","US78648T1007","NASDAQ"
"ROCK","GIBRALTAR INDUSTRIES INC","Equity","0.15","37.10","1,500,372.00","55,663,801.20","55,663,801.20","Industrials","2369226","US3746891072","NASDAQ"
"LGIH","LGI HOMES INC","Equity","0.15","67.68","820,452.00","55,528,191.36","55,528,191.36","Consumer Discretionary","BG3G1B4","US50187T1060","NASDAQ"
"AZZ","AZZ INC","Equity","0.15","45.50","1,217,477.00","55,395,203.50","55,395,203.50","Industrials","2067672","US0024741045","New York Stock Exchange Inc."
"THRM","GENTHERM INC","Equity","0.15","32.00","1,718,979.00","55,007,328.00","55,007,328.00","Consumer Discretionary","B8JFD24","US37253A1034","NASDAQ"
"OSIS","OSI SYSTEMS INC","Equity","0.15","66.08","832,020.00","54,979,881.60","54,979,881.60","Information Technology","2111579","US6710441055","NASDAQ"
"VVI","VIAD CORP","Equity","0.15","56.80","960,972.00","54,583,209.60","54,583,209.60","Industrials","B01KGF5","US92552R4065","New York Stock Exchange Inc."
"JCP","JC PENNEY INC","Equity","0.15","3.71","14,645,785.00","54,335,862.35","54,335,862.35","Consumer Discretionary","2680303","US7081601061","New York Stock Exchange Inc."
"SHLM","A SCHULMAN INC","Equity","0.15","39.00","1,392,279.00","54,298,881.00","54,298,881.00","Materials","2779342","US8081941044","NASDAQ"
"NE","NOBLE PLC","Equity","0.14","4.69","11,532,998.00","54,089,760.62","54,089,760.62","Energy","BFG3KF2","GB00BFG3KF26","New York Stock Exchange Inc."
"AMSF","AMERISAFE INC","Equity","0.14","60.75","887,033.00","53,887,254.75","53,887,254.75","Financials","B0PPHS6","US03071H1005","NASDAQ"
"TBI","TRUEBLUE INC","Equity","0.14","27.35","1,952,264.00","53,394,420.40","53,394,420.40","Industrials","2519849","US89785X1019","New York Stock Exchange Inc."
"HTLD","HEARTLAND EXPRESS INC","Equity","0.14","22.69","2,352,852.00","53,386,211.88","53,386,211.88","Industrials","2414018","US4223471040","NASDAQ"
"ECOL","US ECOLOGY INC","Equity","0.14","52.25","1,017,827.00","53,181,460.75","53,181,460.75","Industrials","2772396","US91732J1025","NASDAQ"
"BCOR","BLUCORA INC","Equity","0.14","24.40","2,164,810.00","52,821,364.00","52,821,364.00","Information Technology","B8L2DV2","US0952291005","NASDAQ"
"CUDA","BARRACUDA NETWORKS INC","Equity","0.14","27.55","1,915,513.00","52,772,383.15","52,772,383.15","Information Technology","BFZCHY8","US0683231049","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.14","1.00","52,749,209.00","52,749,208.56","52,749,208.56","Cash and/or Derivatives","-","US0669224778","-"
"GNCMA","GENERAL COMMUNICATIONS INC CLASS A","Equity","0.14","41.93","1,252,004.00","52,496,527.72","52,496,527.72","Telecommunications","2365019","US3693851095","NASDAQ"
"ENSG","ENSIGN GROUP INC","Equity","0.14","23.03","2,277,125.00","52,442,188.75","52,442,188.75","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"CATM","CARDTRONICS PLC CLASS A","Equity","0.14","24.46","2,139,177.00","52,324,269.42","52,324,269.42","Information Technology","BYT1841","GB00BYT18414","NASDAQ"
"XPER","XPERI CORP","Equity","0.14","22.45","2,321,611.00","52,120,166.95","52,120,166.95","Information Technology","BYXQNK3","US98421B1008","NASDAQ"
"PLUS","EPLUS","Equity","0.14","77.20","669,968.00","51,721,529.60","51,721,529.60","Information Technology","2597748","US2942681071","NASDAQ"
"ALG","ALAMO GROUP INC","Equity","0.14","115.03","449,490.00","51,704,834.70","51,704,834.70","Industrials","2021634","US0113111076","New York Stock Exchange Inc."
"EGOV","NIC INC","Equity","0.14","16.60","3,112,674.00","51,670,388.40","51,670,388.40","Information Technology","2438126","US62914B1008","NASDAQ"
"CENX","CENTURY ALUMINUM","Equity","0.14","22.25","2,317,735.00","51,569,603.75","51,569,603.75","Materials","2186254","US1564311082","NASDAQ"
"NAVG","NAVIGATORS GROUP INC","Equity","0.14","48.60","1,055,681.00","51,306,096.60","51,306,096.60","Financials","2627850","US6389041020","NASDAQ"
"GES","GUESS INC","Equity","0.14","18.37","2,792,554.00","51,299,216.98","51,299,216.98","Consumer Discretionary","2387109","US4016171054","New York Stock Exchange Inc."
"FBP","FIRST BANCORP","Equity","0.14","6.00","8,503,564.00","51,021,384.00","51,021,384.00","Financials","2296926","PR3186727065","New York Stock Exchange Inc."
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Equity","0.14","10.14","5,020,757.00","50,910,475.98","50,910,475.98","Real Estate","B02T2D1","US35471R1068","Nyse Mkt Llc"
"IPCC","INFINITY PROPERTY AND CASUALTY COR","Equity","0.14","101.25","502,457.00","50,873,771.25","50,873,771.25","Financials","2313739","US45665Q1031","NASDAQ"
"AVAV","AEROVIRONMENT INC","Equity","0.14","51.36","988,927.00","50,791,290.72","50,791,290.72","Industrials","B1P5YY8","US0080731088","NASDAQ"
"LABL","MULTI COLOR CORP","Equity","0.14","77.50","655,024.00","50,764,360.00","50,764,360.00","Industrials","2609858","US6253831043","NASDAQ"
"DIOD","DIODES INC","Equity","0.14","28.19","1,799,523.00","50,728,553.37","50,728,553.37","Information Technology","2270500","US2545431015","NASDAQ"
"CCC","CALGON CARBON CORP","Equity","0.14","21.35","2,374,869.00","50,703,453.15","50,703,453.15","Materials","2164368","US1296031065","New York Stock Exchange Inc."
"CHCO","CITY HOLDING","Equity","0.14","68.80","735,424.00","50,597,171.20","50,597,171.20","Financials","2161778","US1778351056","NASDAQ"
"BEL","BELMOND LTD CLASS A","Equity","0.13","12.90","3,909,163.00","50,428,202.70","50,428,202.70","Consumer Discretionary","BNFZBM9","BMG1154H1079","New York Stock Exchange Inc."
"CASH","META FINANCIAL GROUP INC","Equity","0.13","117.00","430,236.00","50,337,612.00","50,337,612.00","Financials","2420316","US59100U1088","NASDAQ"
"INVA","INNOVIVA INC","Equity","0.13","14.59","3,420,623.00","49,906,889.57","49,906,889.57","Health Care","BDDXF67","US45781M1018","NASDAQ"
"STC","STEWART INFO SERVICES CORP","Equity","0.13","44.51","1,119,345.00","49,822,045.95","49,822,045.95","Financials","2848736","US8603721015","New York Stock Exchange Inc."
