iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Nov 30, 2017"
Total Net Assets,"36,278,597,641.36"
Shares Outstanding,"468,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"WDFC","WD-40","Equity","0.21","119.40","648,105.00","77,383,737.00","77,383,737.00","Consumer Staples","2944742","US9292361071","NASDAQ"
"HF","HFF INC CLASS A","Equity","0.21","45.14","1,705,282.00","76,976,429.48","76,976,429.48","Real Estate","B1Q1RT1","US40418F1084","New York Stock Exchange Inc."
"KAMN","KAMAN CORP","Equity","0.21","59.66","1,288,701.00","76,883,901.66","76,883,901.66","Industrials","2483223","US4835481031","New York Stock Exchange Inc."
"SAIA","SAIA INC","Equity","0.21","65.80","1,165,228.00","76,672,002.40","76,672,002.40","Industrials","2982399","US78709Y1055","NASDAQ"
"LTXB","LEGACYTEXAS FINANCIAL GROUP INC","Equity","0.21","41.87","1,824,681.00","76,399,393.47","76,399,393.47","Financials","BV2CL41","US52471Y1064","NASDAQ"
"PFS","PROVIDENT FINANCIAL SERVICES INC","Equity","0.21","27.34","2,794,156.00","76,392,225.04","76,392,225.04","Financials","2171603","US74386T1051","New York Stock Exchange Inc."
"MNRO","MONRO INC","Equity","0.21","50.45","1,510,894.00","76,224,602.30","76,224,602.30","Consumer Discretionary","2600088","US6102361010","NASDAQ"
"SCL","STEPAN","Equity","0.21","83.11","915,140.00","76,057,285.40","76,057,285.40","Materials","2845005","US8585861003","New York Stock Exchange Inc."
"KALU","KAISER ALUMINIUM CORP","Equity","0.21","96.86","784,359.00","75,973,012.74","75,973,012.74","Materials","B15CJ33","US4830077040","NASDAQ"
"AAT","AMERICAN ASSETS TRUST REIT INC TRU","Equity","0.21","39.36","1,929,964.00","75,963,383.04","75,963,383.04","Real Estate","B3NTLD4","US0240131047","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.21","51.50","1,474,229.00","75,922,793.50","75,922,793.50","Information Technology","2688363","US64111Q1040","NASDAQ"
"WABC","WESTAMERICA BANCORPORATION","Equity","0.21","61.83","1,219,374.00","75,393,894.42","75,393,894.42","Financials","2950374","US9570901036","NASDAQ"
"IBP","INSTALLED BUILDING PRODUCTS INC","Equity","0.21","77.05","974,785.00","75,107,184.25","75,107,184.25","Consumer Discretionary","BJSP4C9","US45780R1014","New York Stock Exchange Inc."
"RMBS","RAMBUS INC","Equity","0.21","14.80","5,044,728.00","74,661,974.40","74,661,974.40","Information Technology","2721967","US7509171069","NASDAQ"
"PATK","PATRICK INDUSTRIES INC","Equity","0.20","101.20","736,136.00","74,496,963.20","74,496,963.20","Industrials","2673154","US7033431039","NASDAQ"
"FIX","COMFORT SYSTEMS USA INC","Equity","0.20","42.95","1,731,263.00","74,357,745.85","74,357,745.85","Industrials","2036047","US1999081045","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.20","48.85","1,516,852.00","74,098,220.20","74,098,220.20","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"HUBG","HUB GROUP INC CLASS A","Equity","0.20","47.80","1,549,138.00","74,048,796.40","74,048,796.40","Industrials","2407632","US4433201062","NASDAQ"
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.20","26.10","2,827,602.00","73,800,412.20","73,800,412.20","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.20","1.00","73,800,375.00","73,800,375.30","73,800,375.30","Cash and/or Derivatives","-","US0669224778","-"
"LZB","LA-Z-BOY INC","Equity","0.20","32.90","2,242,337.00","73,772,887.30","73,772,887.30","Consumer Discretionary","2508405","US5053361078","New York Stock Exchange Inc."
"GPI","GROUP AUTOMOTIVE INC","Equity","0.20","81.03","908,767.00","73,637,390.01","73,637,390.01","Consumer Discretionary","2121352","US3989051095","New York Stock Exchange Inc."
"MXL","MAXLINEAR INC","Equity","0.20","26.41","2,786,516.00","73,591,887.56","73,591,887.56","Information Technology","B3RDWC8","US57776J1007","New York Stock Exchange Inc."
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.20","49.00","1,500,706.00","73,534,594.00","73,534,594.00","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"MINI","MOBILE MINI INC","Equity","0.20","35.90","2,045,030.00","73,416,577.00","73,416,577.00","Industrials","2548177","US60740F1057","NASDAQ"
"ATU","ACTUANT CORP CLASS A","Equity","0.20","26.40","2,767,171.00","73,053,314.40","73,053,314.40","Industrials","2716792","US00508X2036","New York Stock Exchange Inc."
"WGO","WINNEBAGO INDUSTRIES INC","Equity","0.20","54.75","1,329,269.00","72,777,477.75","72,777,477.75","Consumer Discretionary","2972721","US9746371007","New York Stock Exchange Inc."
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Equity","0.20","15.11","4,816,309.00","72,774,428.99","72,774,428.99","Real Estate","B3M7R64","US8660821005","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.20","34.80","2,082,004.00","72,453,739.20","72,453,739.20","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"BOBE","BOB EVANS FARMS INC","Equity","0.20","78.04","925,774.00","72,247,402.96","72,247,402.96","Consumer Staples","2107750","US0967611015","NASDAQ"
"DSW","DSW INC CLASS A","Equity","0.20","21.33","3,386,308.00","72,229,949.64","72,229,949.64","Consumer Discretionary","B0BV2V6","US23334L1026","New York Stock Exchange Inc."
"BOFI","BOFI HOLDING INC","Equity","0.20","27.64","2,599,462.00","71,849,129.68","71,849,129.68","Financials","B0637D4","US05566U1088","NASDAQ"
"PPBI","PACFIC PREMIER BANCORP INC","Equity","0.20","39.60","1,810,756.00","71,705,937.60","71,705,937.60","Financials","2767217","US69478X1054","NASDAQ"
"TILE","INTERFACE INC","Equity","0.20","24.95","2,873,150.00","71,685,092.50","71,685,092.50","Industrials","B86V808","US4586653044","NASDAQ"
"CUB","CUBIC CORP","Equity","0.20","61.95","1,156,701.00","71,657,626.95","71,657,626.95","Industrials","2239266","US2296691064","New York Stock Exchange Inc."
"AMED","AMEDISYS INC","Equity","0.20","54.00","1,326,939.00","71,654,706.00","71,654,706.00","Health Care","2024332","US0234361089","NASDAQ"
"TGI","TRIUMPH GROUP INC","Equity","0.20","30.90","2,316,533.00","71,580,869.70","71,580,869.70","Industrials","2893071","US8968181011","New York Stock Exchange Inc."
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Equity","0.20","45.89","1,554,446.00","71,333,526.94","71,333,526.94","Information Technology","2210885","US1263491094","NASDAQ"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.20","43.93","1,620,503.00","71,188,696.79","71,188,696.79","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"NTRI","NUTRISYSTEM INC","Equity","0.20","50.75","1,402,327.00","71,168,095.25","71,168,095.25","Consumer Discretionary","2620398","US67069D1081","NASDAQ"
"CORE","CORE MARK HOLDING INC","Equity","0.20","33.16","2,144,614.00","71,115,400.24","71,115,400.24","Consumer Discretionary","B0637B2","US2186811046","NASDAQ"
"AKS","AK STEEL HOLDING CORP","Equity","0.19","4.87","14,495,615.00","70,593,645.05","70,593,645.05","Materials","2067735","US0015471081","New York Stock Exchange Inc."
"BHE","BENCHMARK ELECTRONICS INC","Equity","0.19","30.50","2,313,010.00","70,546,805.00","70,546,805.00","Information Technology","2090816","US08160H1014","New York Stock Exchange Inc."
"OSIS","OSI SYSTEMS INC","Equity","0.19","86.66","811,026.00","70,283,513.16","70,283,513.16","Information Technology","2111579","US6710441055","NASDAQ"
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.19","19.23","3,652,099.00","70,229,863.77","70,229,863.77","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"TTMI","TTM TECHNOLOGIES INC","Equity","0.19","16.33","4,275,845.00","69,824,548.85","69,824,548.85","Information Technology","2635659","US87305R1095","NASDAQ"
"NP","NEENAH PAPER INC","Equity","0.19","89.40","778,896.00","69,633,302.40","69,633,302.40","Materials","B03W0P7","US6400791090","New York Stock Exchange Inc."
"MDC","MDC HOLDINGS INC","Equity","0.19","35.82","1,938,511.00","69,437,464.02","69,437,464.02","Consumer Discretionary","2561204","US5526761086","New York Stock Exchange Inc."
"GTLS","CHART INDUSTRIES INC","Equity","0.19","48.68","1,422,486.00","69,246,618.48","69,246,618.48","Industrials","B19HNF4","US16115Q3083","NASDAQ"
"CALM","CAL MAINE FOODS INC","Equity","0.19","49.75","1,385,943.00","68,950,664.25","68,950,664.25","Consumer Staples","2158781","US1280302027","NASDAQ"
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.19","19.33","3,562,452.00","68,862,197.16","68,862,197.16","Energy","2092801","US1445771033","NASDAQ"
"BCC","BOISE CASCADE","Equity","0.19","38.50","1,786,185.00","68,768,122.50","68,768,122.50","Materials","B9BP4R1","US09739D1000","New York Stock Exchange Inc."
"SFLY","SHUTTERFLY INC","Equity","0.19","44.18","1,546,786.00","68,337,005.48","68,337,005.48","Consumer Discretionary","B188HK1","US82568P3047","NASDAQ"
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Equity","0.19","15.10","4,508,725.00","68,081,747.50","68,081,747.50","Financials","2351546","US3198291078","New York Stock Exchange Inc."
"TPRE","THIRD POINT REINSURANCE LTD","Equity","0.19","16.95","4,013,174.00","68,023,299.30","68,023,299.30","Financials","BCZNFT1","BMG8827U1009","New York Stock Exchange Inc."
"KRA","KRATON CORP","Equity","0.19","47.05","1,444,187.00","67,948,998.35","67,948,998.35","Materials","B547X79","US50077C1062","New York Stock Exchange Inc."
"AAON","AAON INC","Equity","0.19","36.45","1,861,303.00","67,844,494.35","67,844,494.35","Industrials","2268130","US0003602069","NASDAQ"
"FOXF","FOX FACTORY HOLDING CORP","Equity","0.19","39.00","1,737,289.00","67,754,271.00","67,754,271.00","Consumer Discretionary","BCRY5K3","US35138V1026","NASDAQ"
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS INC","Equity","0.19","57.75","1,173,062.00","67,744,330.50","67,744,330.50","Industrials","B01Z8P4","US0491642056","NASDAQ"
"STBA","S AND T BANCORP INC","Equity","0.19","41.76","1,621,170.00","67,700,059.20","67,700,059.20","Financials","2781109","US7838591011","NASDAQ"
"SNBR","SLEEP NUMBER CORP","Equity","0.19","35.19","1,918,132.00","67,499,065.08","67,499,065.08","Consumer Discretionary","BF4HN46","US83125X1037","NASDAQ"
"GIMO","GIGAMON INC","Equity","0.19","38.85","1,734,212.00","67,374,136.20","67,374,136.20","Information Technology","BBCRDW8","US37518B1026","New York Stock Exchange Inc."
"HSC","HARSCO CORP","Equity","0.18","18.05","3,715,090.00","67,057,374.50","67,057,374.50","Industrials","2412700","US4158641070","New York Stock Exchange Inc."
"APOG","APOGEE ENTERPRISES INC","Equity","0.18","50.03","1,322,209.00","66,150,116.27","66,150,116.27","Industrials","2046176","US0375981091","NASDAQ"
"AMWD","AMERICAN WOODMARK CORP","Equity","0.18","99.60","662,939.00","66,028,724.40","66,028,724.40","Industrials","2030674","US0305061097","NASDAQ"
"GBX","GREENBRIER INC","Equity","0.18","50.00","1,318,690.00","65,934,500.00","65,934,500.00","Industrials","2387530","US3936571013","New York Stock Exchange Inc."
"EFII","ELECTRONICS FOR IMAGING INC","Equity","0.18","30.76","2,135,615.00","65,691,517.40","65,691,517.40","Information Technology","2310202","US2860821022","NASDAQ"
"ADC","AGREE REALTY REIT CORP","Equity","0.18","49.44","1,327,603.00","65,636,692.32","65,636,692.32","Real Estate","2062161","US0084921008","New York Stock Exchange Inc."
"VREX","VAREX IMAGING CORP","Equity","0.18","37.07","1,753,770.00","65,012,253.90","65,012,253.90","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"WD","WALKER & DUNLOP INC","Equity","0.18","49.28","1,315,695.00","64,837,449.60","64,837,449.60","Financials","B4TZV44","US93148P1021","New York Stock Exchange Inc."
"NSIT","INSIGHT ENTERPRISES INC","Equity","0.18","39.00","1,655,052.00","64,547,028.00","64,547,028.00","Information Technology","2475060","US45765U1034","NASDAQ"
"HMSY","HMS HOLDINGS CORP","Equity","0.18","16.53","3,900,456.00","64,474,537.68","64,474,537.68","Health Care","2418043","US40425J1016","NASDAQ"
"CAL","CALERES INC","Equity","0.18","32.64","1,972,205.00","64,372,771.20","64,372,771.20","Consumer Discretionary","BWX4MD9","US1295001044","New York Stock Exchange Inc."
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.18","45.27","1,420,835.00","64,321,200.45","64,321,200.45","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"CTRE","CARETRUST REIT INC","Equity","0.18","18.22","3,526,604.00","64,254,724.88","64,254,724.88","Real Estate","BMP8TL6","US14174T1079","NASDAQ"
"RAVN","RAVEN INDUSTRIES INC","Equity","0.18","38.20","1,668,513.00","63,737,196.60","63,737,196.60","Industrials","2725851","US7542121089","NASDAQ"
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.18","16.35","3,896,548.00","63,708,559.80","63,708,559.80","Financials","2081133","US1011191053","NASDAQ"
"SXI","STANDEX INTERNATIONAL CORP","Equity","0.17","107.00","592,173.00","63,362,511.00","63,362,511.00","Industrials","2840174","US8542311076","New York Stock Exchange Inc."
"UVV","UNIVERSAL CORP","Equity","0.17","53.35","1,184,032.00","63,168,107.20","63,168,107.20","Consumer Staples","2923804","US9134561094","New York Stock Exchange Inc."
"ITGR","INTEGER HOLDINGS CORP","Equity","0.17","48.45","1,300,559.00","63,012,083.55","63,012,083.55","Health Care","BD06LM7","US45826H1095","New York Stock Exchange Inc."
"ELY","CALLAWAY GOLF","Equity","0.17","14.51","4,341,248.00","62,991,508.48","62,991,508.48","Consumer Discretionary","2173933","US1311931042","New York Stock Exchange Inc."
"BMI","BADGER METER INC","Equity","0.17","46.40","1,349,282.00","62,606,684.80","62,606,684.80","Information Technology","2069128","US0565251081","New York Stock Exchange Inc."
"SPXC","SPX CORP","Equity","0.17","31.89","1,961,239.00","62,543,911.71","62,543,911.71","Industrials","2787185","US7846351044","New York Stock Exchange Inc."
"CENTA","CENTRAL GARDEN AND PET CLASS A","Equity","0.17","38.57","1,614,411.00","62,267,832.27","62,267,832.27","Consumer Staples","B1P36Y6","US1535272058","NASDAQ"
"AIR","AAR CORP","Equity","0.17","41.58","1,482,650.00","61,648,587.00","61,648,587.00","Industrials","2001119","US0003611052","New York Stock Exchange Inc."
"CNMD","CONMED CORP","Equity","0.17","53.50","1,152,083.00","61,636,440.50","61,636,440.50","Health Care","2216010","US2074101013","NASDAQ"
"RGEN","REPLIGEN CORP","Equity","0.17","35.45","1,734,607.00","61,491,818.15","61,491,818.15","Health Care","2731654","US7599161095","NASDAQ"
"THRM","GENTHERM INC","Equity","0.17","36.00","1,703,089.00","61,311,204.00","61,311,204.00","Consumer Discretionary","B8JFD24","US37253A1034","NASDAQ"
"ASIX","ADVANSIX INC","Equity","0.17","43.05","1,410,654.00","60,728,654.70","60,728,654.70","Materials","BYMMZL7","US00773T1016","New York Stock Exchange Inc."
"MANT","MANTECH INTERNATIONAL CORP CLASS A","Equity","0.17","50.98","1,191,100.00","60,722,278.00","60,722,278.00","Information Technology","2825308","US5645631046","NASDAQ"
"AAXN","AXON ENTERPRISE INC","Equity","0.17","24.88","2,432,328.00","60,516,320.64","60,516,320.64","Industrials","BDT5S35","US05464C1018","NASDAQ"
"GCI","GANNETT INC","Equity","0.17","11.46","5,261,695.00","60,299,024.70","60,299,024.70","Consumer Discretionary","BZ0P429","US36473H1041","New York Stock Exchange Inc."
"CVCO","CAVCO INDUSTRIES INC","Equity","0.17","153.15","392,656.00","60,135,266.40","60,135,266.40","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Equity","0.17","36.40","1,651,865.00","60,127,886.00","60,127,886.00","Information Technology","BWC52Q6","US83417M1045","NASDAQ"
"FSS","FEDERAL SIGNAL CORP","Equity","0.16","21.50","2,767,877.00","59,509,355.50","59,509,355.50","Industrials","2333986","US3138551086","New York Stock Exchange Inc."
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.16","136.76","434,675.00","59,446,153.00","59,446,153.00","Information Technology","2974329","US5949724083","NASDAQ"
"EGHT","8X8 INC","Equity","0.16","14.10","4,208,999.00","59,346,885.90","59,346,885.90","Information Technology","2037170","US2829141009","NASDAQ"
"GIII","G III APPAREL GROUP LTD","Equity","0.16","30.80","1,924,952.00","59,288,521.60","59,288,521.60","Consumer Discretionary","2369721","US36237H1014","NASDAQ"
"SYKE","SYKES ENTERPRISES INC","Equity","0.16","31.82","1,857,915.00","59,118,855.30","59,118,855.30","Information Technology","2860536","US8712371033","NASDAQ"
"VRTU","VIRTUSA CORP","Equity","0.16","46.35","1,272,920.00","58,999,842.00","58,999,842.00","Information Technology","B1YWRN0","US92827P1021","NASDAQ"
"TVTY","TIVITY HEALTH INC","Equity","0.16","36.80","1,586,040.00","58,366,272.00","58,366,272.00","Health Care","BD8Q1B8","US88870R1023","NASDAQ"
"MATX","MATSON INC","Equity","0.16","29.17","1,996,349.00","58,233,500.33","58,233,500.33","Industrials","B8GNC91","US57686G1058","New York Stock Exchange Inc."
"AZZ","AZZ INC","Equity","0.16","48.10","1,195,726.00","57,514,420.60","57,514,420.60","Industrials","2067672","US0024741045","New York Stock Exchange Inc."
"SAFT","SAFETY INSURANCE GROUP INC","Equity","0.16","82.35","697,582.00","57,445,877.70","57,445,877.70","Financials","2958538","US78648T1007","NASDAQ"
"BABY","NATUS MEDICAL INC","Equity","0.16","40.05","1,431,840.00","57,345,192.00","57,345,192.00","Health Care","2771133","US6390501038","NASDAQ"
"BRKL","BROOKLINE BANCORP INC","Equity","0.16","16.10","3,550,773.00","57,167,445.30","57,167,445.30","Financials","2967675","US11373M1071","NASDAQ"
"USCR","US CONCRETE INC","Equity","0.16","80.85","704,648.00","56,970,790.80","56,970,790.80","Materials","B4M8043","US90333L2016","NASDAQ"
"WETF","WISDOMTREE INVESTMENTS INC","Equity","0.16","11.50","4,950,387.00","56,929,450.50","56,929,450.50","Financials","2476513","US97717P1049","NASDAQ"
"IPXL","IMPAX LABORATORIES INC","Equity","0.16","16.65","3,413,470.00","56,834,275.50","56,834,275.50","Health Care","2373722","US45256B1017","NASDAQ"
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Equity","0.16","65.80","858,871.00","56,513,711.80","56,513,711.80","Consumer Discretionary","2855855","US0434361046","New York Stock Exchange Inc."
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.16","17.66","3,200,148.00","56,514,613.68","56,514,613.68","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.15","23.80","2,366,471.00","56,322,009.80","56,322,009.80","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"OCLR","OCLARO INC","Equity","0.15","7.12","7,906,814.00","56,296,515.68","56,296,515.68","Information Technology","B01W5C1","US67555N2062","NASDAQ"
"LGIH","LGI HOMES INC","Equity","0.15","70.21","801,387.00","56,265,381.27","56,265,381.27","Consumer Discretionary","BG3G1B4","US50187T1060","NASDAQ"
"AMSF","AMERISAFE INC","Equity","0.15","65.65","853,450.00","56,028,992.50","56,028,992.50","Financials","B0PPHS6","US03071H1005","NASDAQ"
"CVGW","CALAVO GROWERS INC","Equity","0.15","76.40","731,210.00","55,864,444.00","55,864,444.00","Consumer Staples","2859200","US1282461052","NASDAQ"
"TBI","TRUEBLUE INC","Equity","0.15","28.45","1,963,024.00","55,848,032.80","55,848,032.80","Industrials","2519849","US89785X1019","New York Stock Exchange Inc."
"FN","FABRINET","Equity","0.15","31.91","1,749,273.00","55,819,301.43","55,819,301.43","Information Technology","B4JSZL8","KYG3323L1005","New York Stock Exchange Inc."
"MDXG","MIMEDX GROUP INC","Equity","0.15","11.57","4,791,874.00","55,441,982.18","55,441,982.18","Health Care","B1Z3TW5","US6024961012","NASDAQ"
"WNC","WABASH NATIONAL CORP","Equity","0.15","20.15","2,744,346.00","55,298,571.90","55,298,571.90","Industrials","2932048","US9295661071","New York Stock Exchange Inc."
"IPCC","INFINITY PROPERTY AND CASUALTY COR","Equity","0.15","107.80","511,426.00","55,131,722.80","55,131,722.80","Financials","2313739","US45665Q1031","NASDAQ"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Equity","0.15","26.64","2,065,786.00","55,032,539.04","55,032,539.04","Real Estate","BWWCK85","US6378701063","New York Stock Exchange Inc."
"EPAY","BOTTOMLINE TECHNOLOGIES INC","Equity","0.15","33.33","1,647,352.00","54,906,242.16","54,906,242.16","Information Technology","2389558","US1013881065","NASDAQ"
"VVI","VIAD CORP","Equity","0.15","57.60","946,024.00","54,490,982.40","54,490,982.40","Industrials","B01KGF5","US92552R4065","New York Stock Exchange Inc."
"TNC","TENNANT","Equity","0.15","65.80","827,409.00","54,443,512.20","54,443,512.20","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"ANF","ABERCROMBIE AND FITCH CLASS A","Equity","0.15","17.36","3,131,733.00","54,366,884.88","54,366,884.88","Consumer Discretionary","2004185","US0028962076","New York Stock Exchange Inc."
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Equity","0.15","10.89","4,973,826.00","54,164,965.14","54,164,965.14","Real Estate","B02T2D1","US35471R1068","Nyse Mkt Llc"
"ENSG","ENSIGN GROUP INC","Equity","0.15","24.27","2,219,581.00","53,869,230.87","53,869,230.87","Health Care","B1YWPP8","US29358P1012","NASDAQ"
"OXM","OXFORD INDUSTRIES INC","Equity","0.15","69.00","779,069.00","53,755,761.00","53,755,761.00","Consumer Discretionary","2665300","US6914973093","New York Stock Exchange Inc."
"NAVG","NAVIGATORS GROUP INC","Equity","0.15","51.50","1,039,253.00","53,521,529.50","53,521,529.50","Financials","2627850","US6389041020","NASDAQ"
"SCHL","SCHOLASTIC CORP","Equity","0.15","41.12","1,290,958.00","53,084,192.96","53,084,192.96","Consumer Discretionary","2779234","US8070661058","NASDAQ"
"PLUS","EPLUS","Equity","0.15","81.20","653,598.00","53,072,157.60","53,072,157.60","Information Technology","2597748","US2942681071","NASDAQ"
"UNT","UNIT CORP","Equity","0.15","21.39","2,479,405.00","53,034,472.95","53,034,472.95","Energy","2925833","US9092181091","New York Stock Exchange Inc."
"HTLD","HEARTLAND EXPRESS INC","Equity","0.15","22.84","2,316,207.00","52,902,167.88","52,902,167.88","Industrials","2414018","US4223471040","NASDAQ"
"CHS","CHICOS FAS INC","Equity","0.14","8.82","5,974,119.00","52,691,729.58","52,691,729.58","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"RPT","RAMCO-GERSHENSON PROPERTIES TRUST","Equity","0.14","14.41","3,654,276.00","52,658,117.16","52,658,117.16","Real Estate","2722777","US7514522025","New York Stock Exchange Inc."
"WING","WINGSTOP INC","Equity","0.14","39.19","1,342,432.00","52,609,910.08","52,609,910.08","Consumer Discretionary","BYYXHN4","US9741551033","NASDAQ"
"GOV","GOVERNMENT PROPERTIES INCOME TRUST","Equity","0.14","18.65","2,806,516.00","52,341,523.40","52,341,523.40","Real Estate","B4ZG8D9","US38376A1034","NASDAQ"
"WWE","WORLD WRESTLING ENTERTAINMENT INC","Equity","0.14","28.49","1,835,774.00","52,301,201.26","52,301,201.26","Consumer Discretionary","2503529","US98156Q1085","New York Stock Exchange Inc."
"ECOL","US ECOLOGY INC","Equity","0.14","51.45","1,016,102.00","52,278,447.90","52,278,447.90","Industrials","2772396","US91732J1025","NASDAQ"
"ALG","ALAMO GROUP INC","Equity","0.14","117.95","439,127.00","51,795,029.65","51,795,029.65","Industrials","2021634","US0113111076","New York Stock Exchange Inc."
"PJC","PIPER JAFFRAY","Equity","0.14","78.55","658,541.00","51,728,395.55","51,728,395.55","Financials","2227089","US7240781002","New York Stock Exchange Inc."
"CHCO","CITY HOLDING","Equity","0.14","71.22","724,028.00","51,565,274.16","51,565,274.16","Financials","2161778","US1778351056","NASDAQ"
"DIOD","DIODES INC","Equity","0.14","29.30","1,757,996.00","51,509,282.80","51,509,282.80","Information Technology","2270500","US2545431015","NASDAQ"
"ADTN","ADTRAN INC","Equity","0.14","23.10","2,225,521.00","51,409,535.10","51,409,535.10","Information Technology","2052924","US00738A1060","NASDAQ"
"SHLM","A SCHULMAN INC","Equity","0.14","37.95","1,352,829.00","51,339,860.55","51,339,860.55","Materials","2779342","US8081941044","NASDAQ"
"EGOV","NIC INC","Equity","0.14","16.60","3,070,129.00","50,964,141.40","50,964,141.40","Information Technology","2438126","US62914B1008","NASDAQ"
"TMP","TOMPKINS FINANCIAL CORP","Equity","0.14","88.56","574,367.00","50,865,941.52","50,865,941.52","Financials","2888613","US8901101092","Nyse Mkt Llc"
"CUDA","BARRACUDA NETWORKS INC","Equity","0.14","27.65","1,839,178.00","50,853,271.70","50,853,271.70","Information Technology","BFZCHY8","US0683231049","New York Stock Exchange Inc."
"ECPG","ENCORE CAPITAL GROUP INC","Equity","0.14","45.80","1,110,248.00","50,849,358.40","50,849,358.40","Financials","2443078","US2925541029","NASDAQ"
"CCC","CALGON CARBON CORP","Equity","0.14","21.60","2,350,225.00","50,764,860.00","50,764,860.00","Materials","2164368","US1296031065","New York Stock Exchange Inc."
"ABAX","ABAXIS INC","Equity","0.14","48.74","1,038,730.00","50,627,700.20","50,627,700.20","Health Care","2011550","US0025671050","NASDAQ"
"LHCG","LHC GROUP INC","Equity","0.14","65.77","762,855.00","50,172,973.35","50,172,973.35","Health Care","B06DT50","US50187A1079","NASDAQ"
"BGC","GENERAL CABLE CORP","Equity","0.14","21.50","2,318,135.00","49,839,902.50","49,839,902.50","Industrials","2369851","US3693001089","New York Stock Exchange Inc."
"BGG","BRIGGS AND STRATTON CORP","Equity","0.14","24.90","1,992,045.00","49,601,920.50","49,601,920.50","Industrials","2156581","US1090431099","New York Stock Exchange Inc."
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.14","20.30","2,440,397.00","49,540,059.10","49,540,059.10","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"SONC","SONIC CORP","Equity","0.14","25.52","1,937,836.00","49,453,574.72","49,453,574.72","Consumer Discretionary","2821113","US8354511052","NASDAQ"
"LABL","MULTI COLOR CORP","Equity","0.14","76.50","644,812.00","49,328,118.00","49,328,118.00","Industrials","2609858","US6253831043","NASDAQ"
"GNCMA","GENERAL COMMUNICATIONS INC CLASS A","Equity","0.13","39.91","1,225,885.00","48,925,070.35","48,925,070.35","Telecommunications","2365019","US3693851095","NASDAQ"
"STRA","STRAYER EDUCATION INC","Equity","0.13","99.23","491,956.00","48,816,793.88","48,816,793.88","Consumer Discretionary","2853417","US8632361056","NASDAQ"
"ASTE","ASTEC INDUSTRIES INC","Equity","0.13","55.37","879,997.00","48,725,433.89","48,725,433.89","Industrials","2060370","US0462241011","NASDAQ"
"BEL","BELMOND LTD CLASS A","Equity","0.13","12.40","3,906,445.00","48,439,918.00","48,439,918.00","Consumer Discretionary","BNFZBM9","BMG1154H1079","New York Stock Exchange Inc."
"JCP","JC PENNEY INC","Equity","0.13","3.31","14,579,931.00","48,259,571.61","48,259,571.61","Consumer Discretionary","2680303","US7081601061","New York Stock Exchange Inc."
"ROCK","GIBRALTAR INDUSTRIES INC","Equity","0.13","32.90","1,465,363.00","48,210,442.70","48,210,442.70","Industrials","2369226","US3746891072","NASDAQ"
