Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Equity,0.11,5.96,"6,659,159.00","39,688,587.64","39,688,587.64",Energy,2037062,US42330P1075,New York Stock Exchange Inc.
CEIX,CONSOL ENERGY INC,Equity,0.11,31.69,"1,247,098.00","39,520,535.62","39,520,535.62",Energy,BF4L070,US20854L1089,New York Stock Exchange Inc.
EXTN,EXTERRAN CORP,Equity,0.11,25.87,"1,524,365.00","39,435,322.55","39,435,322.55",Energy,BYMC5T5,US30227H1068,New York Stock Exchange Inc.
LDL,LYDALL INC,Equity,0.11,48.15,"818,736.00","39,422,138.40","39,422,138.40",Industrials,2534671,US5508191062,New York Stock Exchange Inc.
MRTN,MARTEN TRANSPORT LTD,Equity,0.11,21.65,"1,819,641.00","39,395,227.65","39,395,227.65",Industrials,2568357,US5730751089,NASDAQ
CLDT,CHATHAM LODGING TRUST REIT TRUST,Equity,0.11,18.19,"2,162,970.00","39,344,424.30","39,344,424.30",Real Estate,B5LYMC1,US16208T1025,New York Stock Exchange Inc.
TRST,TRUSTCO BANK CORP,Equity,0.11,8.5,"4,586,987.00","38,989,389.50","38,989,389.50",Financials,2906429,US8983491056,NASDAQ
CEVA,CEVA INC,Equity,0.11,36.75,"1,052,807.00","38,690,657.25","38,690,657.25",Information Technology,2986937,US1572101053,NASDAQ
KND,KINDRED HEATHCARE INC,Equity,0.11,9.2,"4,190,267.00","38,550,456.40","38,550,456.40",Health Care,2752677,US4945801037,New York Stock Exchange Inc.
IPHS,INNOPHOS HOLDINGS INC,Equity,0.11,41.56,"925,531.00","38,465,068.36","38,465,068.36",Materials,B1GHPN9,US45774N1081,NASDAQ
MHO,M I HOMES INC,Equity,0.11,29.05,"1,322,990.00","38,432,859.50","38,432,859.50",Consumer Discretionary,2549385,US55305B1017,New York Stock Exchange Inc.
LMNX,LUMINEX CORP,Equity,0.11,19.61,"1,956,754.00","38,371,945.94","38,371,945.94",Health Care,2572109,US55027E1029,NASDAQ
CBL,CBL AND ASSOCIATES PROPERTIES REIT,Equity,0.11,4.63,"8,217,627.00","38,047,613.01","38,047,613.01",Real Estate,2167475,US1248301004,New York Stock Exchange Inc.
CATM,CARDTRONICS PLC CLASS A,Equity,0.11,22.38,"1,687,827.00","37,773,568.26","37,773,568.26",Information Technology,BYT1841,GB00BYT18414,NASDAQ
LPSN,LIVEPERSON INC,Equity,0.1,14.45,"2,609,439.00","37,706,393.55","37,706,393.55",Information Technology,2577052,US5381461012,NASDAQ
GCO,GENESCO INC,Equity,0.1,39.3,"953,120.00","37,457,616.00","37,457,616.00",Consumer Discretionary,2367101,US3715321028,New York Stock Exchange Inc.
BJRI,BJS RESTAURANTS INC,Equity,0.1,43.5,"861,044.00","37,455,414.00","37,455,414.00",Consumer Discretionary,2200552,US09180C1062,NASDAQ
CMO,CAPSTEAD MORTGAGE REIT CORP,Equity,0.1,8.35,"4,463,201.00","37,267,728.35","37,267,728.35",Financials,2771984,US14067E5069,New York Stock Exchange Inc.
GTY,GETTY REALTY REIT CORP,Equity,0.1,23.6,"1,571,095.00","37,077,842.00","37,077,842.00",Real Estate,2698146,US3742971092,New York Stock Exchange Inc.
ACLS,AXCELIS TECHNOLOGIES INC,Equity,0.1,24.45,"1,514,214.00","37,022,532.30","37,022,532.30",Information Technology,BD420Q8,US0545402085,NASDAQ
CIR,CIRCOR INTERNATIONAL INC,Equity,0.1,47,"778,774.00","36,602,378.00","36,602,378.00",Industrials,2496384,US17273K1097,New York Stock Exchange Inc.
HMST,HOMESTREET INC,Equity,0.1,28.7,"1,273,480.00","36,548,876.00","36,548,876.00",Financials,B4WHS46,US43785V1026,NASDAQ
ANIK,ANIKA THERAPEUTICS INC,Equity,0.1,52.05,"700,144.00","36,442,495.20","36,442,495.20",Health Care,2035754,US0352551081,NASDAQ
SSP,EW SCRIPPS CLASS A,Equity,0.1,13.77,"2,638,128.00","36,327,022.56","36,327,022.56",Consumer Discretionary,2862532,US8110544025,New York Stock Exchange Inc.
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Equity,0.1,38.45,"940,514.00","36,162,763.30","36,162,763.30",Health Care,BL95N25,US71742Q1067,NASDAQ
ADTN,ADTRAN INC,Equity,0.1,15.65,"2,300,339.00","36,000,305.35","36,000,305.35",Information Technology,2052924,US00738A1060,NASDAQ
CNSL,CONSOLIDATED COMMUNICATIONS HOLDIN,Equity,0.1,11.56,"3,107,011.00","35,917,047.16","35,917,047.16",Telecommunications,B07LSQ7,US2090341072,NASDAQ
AMAG,AMAG PHARMACEUTICALS INC,Equity,0.1,21.05,"1,703,986.00","35,868,905.30","35,868,905.30",Health Care,2008121,US00163U1060,NASDAQ
AEGN,AEGION CORP,Equity,0.1,22.96,"1,553,806.00","35,675,385.76","35,675,385.76",Industrials,B764L34,US00770F1049,NASDAQ
UCTT,ULTRA CLEAN HOLDINGS INC,Equity,0.1,19.26,"1,848,355.00","35,599,317.30","35,599,317.30",Information Technology,B00G0F2,US90385V1070,NASDAQ
ENVA,ENOVA INTERNATIONAL INC,Equity,0.1,22,"1,610,710.00","35,435,620.00","35,435,620.00",Financials,BRYQ4L1,US29357K1034,New York Stock Exchange Inc.
RGR,STURM RUGER INC,Equity,0.1,43.05,"823,159.00","35,436,994.95","35,436,994.95",Consumer Discretionary,2856289,US8641591081,New York Stock Exchange Inc.
UFCS,UNITED FIRE GROUP INC,Equity,0.1,44.48,"795,928.00","35,402,877.44","35,402,877.44",Financials,B4WXG84,US9103401082,NASDAQ
PEI,PENNSYLVANIA REAL ESTATE INVESTMEN,Equity,0.1,10.44,"3,377,356.00","35,259,596.64","35,259,596.64",Real Estate,2680767,US7091021078,New York Stock Exchange Inc.
AFAM,ALMOST FAMILY INC,Equity,0.1,58.95,"586,806.00","34,592,213.70","34,592,213.70",Health Care,2796448,US0204091088,NASDAQ
SHAK,SHAKE SHACK INC CLASS A,Equity,0.1,38.99,"884,502.00","34,486,732.98","34,486,732.98",Consumer Discretionary,BV0LCR0,US8190471016,New York Stock Exchange Inc.
IPAR,INTER PARFUMS INC,Equity,0.1,42.4,"812,460.00","34,448,304.00","34,448,304.00",Consumer Staples,2473150,US4583341098,NASDAQ
IRT,INDEPENDENCE REALTY INC TRUST,Equity,0.1,8.52,"4,018,291.00","34,235,839.32","34,235,839.32",Real Estate,BCRYTK1,US45378A1060,New York Stock Exchange Inc.
GPRE,GREEN PLAINS INC,Equity,0.1,18.3,"1,870,639.00","34,232,693.70","34,232,693.70",Energy,B11FJD6,US3932221043,NASDAQ
REI,RING ENERGY INC,Equity,0.1,13.57,"2,517,138.00","34,157,562.66","34,157,562.66",Energy,B1TGYD6,US76680V1089,Nyse Mkt Llc
MDXG,MIMEDX GROUP INC,Equity,0.1,7.09,"4,813,584.00","34,128,310.56","34,128,310.56",Health Care,B1Z3TW5,US6024961012,NASDAQ
CPF,CENTRAL PACIFIC FINANCIAL CORP,Equity,0.09,27.87,"1,217,758.00","33,938,915.46","33,938,915.46",Financials,2230946,US1547604090,New York Stock Exchange Inc.
UEIC,UNIVERSAL ELECTRONICS INC,Equity,0.09,49.5,"685,192.00","33,917,004.00","33,917,004.00",Consumer Discretionary,2911683,US9134831034,NASDAQ
NFBK,NORTHFIELD BANCORP INC,Equity,0.09,15.52,"2,185,096.00","33,912,689.92","33,912,689.92",Financials,B8NB2R6,US66611T1088,NASDAQ
NR,NEWPARK RESOURCES INC,Equity,0.09,8.25,"4,107,503.00","33,886,899.75","33,886,899.75",Energy,2636878,US6517185046,New York Stock Exchange Inc.
RUTH,RUTHS HOSPITALITY GROUP INC,Equity,0.09,24.55,"1,380,285.00","33,885,996.75","33,885,996.75",Consumer Discretionary,B0G4KC7,US7833321091,NASDAQ
WLH,WILLIAM LYON HOMES CLASS A,Equity,0.09,25.28,"1,338,873.00","33,846,709.44","33,846,709.44",Consumer Discretionary,B9C60K8,US5520747008,New York Stock Exchange Inc.
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Equity,0.09,55.36,"604,055.00","33,440,484.80","33,440,484.80",Real Estate,2927497,US91359E1055,New York Stock Exchange Inc.
PRSC,PROVIDENCE SERVICE CORP,Equity,0.09,63.56,"524,641.00","33,346,181.96","33,346,181.96",Health Care,2918576,US7438151026,NASDAQ
ECHO,ECHO GLOBAL LOGISTICS INC,Equity,0.09,26.45,"1,257,160.00","33,251,882.00","33,251,882.00",Industrials,B4M7GZ3,US27875T1016,NASDAQ
SXC,SUNCOKE ENERGY INC,Equity,0.09,10.68,"3,111,533.00","33,231,172.44","33,231,172.44",Materials,B3R0638,US86722A1034,New York Stock Exchange Inc.
CKH,SEACOR HOLDINGS INC,Equity,0.09,41.51,"799,502.00","33,187,328.02","33,187,328.02",Energy,2797838,US8119041015,New York Stock Exchange Inc.
RRGB,RED ROBIN GOURMET BURGERS INC,Equity,0.09,53.65,"618,496.00","33,182,310.40","33,182,310.40",Consumer Discretionary,2966144,US75689M1018,NASDAQ
SMCI,SUPER MICRO COMPUTER INC,Equity,0.09,18.1,"1,820,825.00","32,956,932.50","32,956,932.50",Information Technology,B1VQR35,US86800U1043,NASDAQ
AROC,ARCHROCK INC,Equity,0.09,9.5,"3,433,511.00","32,618,354.50","32,618,354.50",Energy,BYRGSX7,US03957W1062,New York Stock Exchange Inc.
EZPW,EZCORP NON VOTING INC CLASS A,Equity,0.09,13,"2,486,563.00","32,325,319.00","32,325,319.00",Financials,2326287,US3023011063,NASDAQ
NANO,NANOMETRICS INC,Equity,0.09,26.39,"1,217,899.00","32,140,354.61","32,140,354.61",Information Technology,2622220,US6300771051,NASDAQ
PRFT,PERFICIENT INC,Equity,0.09,19.47,"1,644,439.00","32,017,227.33","32,017,227.33",Information Technology,2442547,US71375U1016,NASDAQ
LL,LUMBER LIQUIDATORS HOLDINGS INC,Equity,0.09,23.16,"1,373,426.00","31,808,546.16","31,808,546.16",Consumer Discretionary,B5KKQN9,US55003T1079,New York Stock Exchange Inc.
CBB,CINCINNATI BELL INC,Equity,0.09,16.15,"1,969,331.00","31,804,695.65","31,804,695.65",Telecommunications,BD5CWW7,US1718715022,New York Stock Exchange Inc.
MED,MEDIFAST INC,Equity,0.09,63.79,"496,276.00","31,657,446.04","31,657,446.04",Consumer Staples,2934033,US58470H1014,New York Stock Exchange Inc.
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Equity,0.09,16.8,"1,870,880.00","31,430,784.00","31,430,784.00",Real Estate,BYYTSK6,US4278255009,New York Stock Exchange Inc.
ITG,INVESTMENT TECHNOLOGY GROUP INC,Equity,0.09,19.82,"1,582,941.00","31,373,890.62","31,373,890.62",Financials,2472759,US46145F1057,New York Stock Exchange Inc.
EXTR,EXTREME NETWORKS INC,Equity,0.09,11.41,"2,748,783.00","31,363,614.03","31,363,614.03",Information Technology,2407052,US30226D1063,NASDAQ
AMPH,AMPHASTAR PHARMACEUTICALS INC,Equity,0.09,18.36,"1,704,941.00","31,302,716.76","31,302,716.76",Health Care,BNFWZS4,US03209R1032,NASDAQ
ATNI,ATN INTERNATIONAL INC,Equity,0.09,59.9,"518,273.00","31,044,552.70","31,044,552.70",Telecommunications,BDC84D3,US00215F1075,NASDAQ
TMST,TIMKENSTEEL CORP,Equity,0.09,16.36,"1,877,150.00","30,710,174.00","30,710,174.00",Materials,BNBPMX1,US8873991033,New York Stock Exchange Inc.
TWI,TITAN INTERNATIONAL INC,Equity,0.09,12.86,"2,386,615.00","30,691,868.90","30,691,868.90",Industrials,2890265,US88830M1027,New York Stock Exchange Inc.
WRLD,WORLD ACCEPTANCE CORP,Equity,0.09,107.52,"284,886.00","30,630,942.72","30,630,942.72",Financials,2981181,US9814191048,NASDAQ
CRY,CRYOLIFE INC,Equity,0.08,18.95,"1,608,304.00","30,477,360.80","30,477,360.80",Health Care,2239017,US2289031005,New York Stock Exchange Inc.
CLW,CLEARWATER PAPER CORP,Equity,0.08,37.6,"792,217.00","29,787,359.20","29,787,359.20",Materials,B3K9Z35,US18538R1032,New York Stock Exchange Inc.
HSTM,HEALTHSTREAM INC,Equity,0.08,24.16,"1,230,617.00","29,731,706.72","29,731,706.72",Health Care,2577870,US42222N1037,NASDAQ
CUTR,CUTERA INC,Equity,0.08,45.05,"655,912.00","29,548,835.60","29,548,835.60",Health Care,2839741,US2321091082,NASDAQ
INTL,INTL FCSTONE INC,Equity,0.08,39.65,"744,374.00","29,514,429.10","29,514,429.10",Financials,2456441,US46116V1052,NASDAQ
ORIT,ORITANI FINANCIAL CORP,Equity,0.08,15.6,"1,891,361.00","29,505,231.60","29,505,231.60",Financials,B3SLD95,US68633D1037,NASDAQ
SPTN,SPARTANNASH,Equity,0.08,16.77,"1,746,329.00","29,285,937.33","29,285,937.33",Consumer Staples,BN40158,US8472151005,NASDAQ
ANGO,ANGIODYNAMICS INC,Equity,0.08,16.29,"1,765,118.00","28,753,772.22","28,753,772.22",Health Care,B00CR04,US03475V1017,NASDAQ
ETH,ETHAN ALLEN INC,Equity,0.08,23.75,"1,208,284.00","28,696,745.00","28,696,745.00",Consumer Discretionary,2320825,US2976021046,New York Stock Exchange Inc.
CRZO,CARRIZO OIL AND GAS INC,Equity,0.08,14.05,"2,037,222.00","28,622,969.10","28,622,969.10",Energy,2092801,US1445771033,NASDAQ
ESIO,ELECTRO SCIENTIFIC INDUSTRIES INC,Equity,0.08,17.93,"1,594,550.00","28,590,281.50","28,590,281.50",Information Technology,2310440,US2852291002,NASDAQ
BKE,BUCKLE INC,Equity,0.08,21.05,"1,355,897.00","28,541,631.85","28,541,631.85",Consumer Discretionary,2149934,US1184401065,New York Stock Exchange Inc.
CYH,COMMUNITY HEALTH SYSTEMS INC,Equity,0.08,5.12,"5,554,108.00","28,437,032.96","28,437,032.96",Health Care,2600248,US2036681086,New York Stock Exchange Inc.
QSII,QUALITY SYSTEMS INC,Equity,0.08,12.55,"2,261,626.00","28,383,406.30","28,383,406.30",Health Care,2715391,US7475821044,NASDAQ
UFI,UNIFI INC,Equity,0.08,35,"809,804.00","28,343,140.00","28,343,140.00",Consumer Discretionary,2911865,US9046772003,New York Stock Exchange Inc.
BFS,SAUL CENTERS REIT INC,Equity,0.08,48.93,"578,181.00","28,290,396.33","28,290,396.33",Real Estate,2777777,US8043951016,New York Stock Exchange Inc.
AHH,ARMADA HOFFLER PROPERTIES REIT INC,Equity,0.08,13.08,"2,148,639.00","28,104,198.12","28,104,198.12",Real Estate,B96FTB5,US04208T1088,New York Stock Exchange Inc.
VIVO,MERIDIAN BIOSCIENCE INC,Equity,0.08,13.95,"2,006,865.00","27,995,766.75","27,995,766.75",Health Care,2580265,US5895841014,NASDAQ
NX,QUANEX BUILDING PRODUCTS CORP,Equity,0.08,16.75,"1,668,653.00","27,949,937.75","27,949,937.75",Industrials,B2QXCJ9,US7476191041,New York Stock Exchange Inc.
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Equity,0.08,17.31,"1,596,640.00","27,637,838.40","27,637,838.40",Financials,BYND5T7,US25787G1004,New York Stock Exchange Inc.
ANIP,ANI PHARMACEUTICALS INC,Equity,0.08,64.07,"431,277.00","27,631,917.39","27,631,917.39",Health Care,BCDWBX6,US00182C1036,NASDAQ
FOSL,FOSSIL GROUP INC,Equity,0.08,13.38,"2,032,745.00","27,198,128.10","27,198,128.10",Consumer Discretionary,BBGT609,US34988V1061,NASDAQ
GFF,GRIFFON CORP,Equity,0.08,18.7,"1,448,040.00","27,078,348.00","27,078,348.00",Industrials,2463344,US3984331021,New York Stock Exchange Inc.
COHU,COHU INC,Equity,0.08,20.03,"1,345,714.00","26,954,651.42","26,954,651.42",Information Technology,2208426,US1925761066,NASDAQ
IVC,INVACARE CORP,Equity,0.07,17.2,"1,563,932.00","26,899,630.40","26,899,630.40",Health Care,2467971,US4612031017,New York Stock Exchange Inc.
RGS,REGIS CORP,Equity,0.07,16.09,"1,658,546.00","26,686,005.14","26,686,005.14",Consumer Discretionary,2730327,US7589321071,New York Stock Exchange Inc.
DCOM,DIME COMMUNITY BANCSHARES INC,Equity,0.07,18,"1,467,928.00","26,422,704.00","26,422,704.00",Financials,2034148,US2539221083,NASDAQ
AAOI,APPLIED OPTOELECTRONICS INC,Equity,0.07,27.93,"939,091.00","26,228,811.63","26,228,811.63",Information Technology,BDW0D09,US03823U1025,NASDAQ
FTR,FRONTIER COMMUNICATIONS CORP,Equity,0.07,7.03,"3,680,994.00","25,877,387.82","25,877,387.82",Telecommunications,BF0HZC2,US35906A3068,NASDAQ
PLAB,PHOTRONICS INC,Equity,0.07,7.8,"3,281,932.00","25,599,069.60","25,599,069.60",Information Technology,2687315,US7194051022,NASDAQ
MCS,THE MARCUS CORP,Equity,0.07,27,"934,353.00","25,227,531.00","25,227,531.00",Consumer Discretionary,2564827,US5663301068,New York Stock Exchange Inc.
CMTL,COMTECH TELECOMMUNICATIONS CORP,Equity,0.07,22.1,"1,139,821.00","25,190,044.10","25,190,044.10",Information Technology,2215341,US2058262096,NASDAQ
GNBC,GREEN BANCORP INC,Equity,0.07,21.8,"1,155,256.00","25,184,580.80","25,184,580.80",Financials,BPPWW98,US39260X1000,NASDAQ
MYRG,MYR GROUP INC,Equity,0.07,32.35,"778,461.00","25,183,213.35","25,183,213.35",Industrials,B3CLS18,US55405W1045,NASDAQ
RRD,RR DONNELLEY AND SONS,Equity,0.07,7.54,"3,316,181.00","25,004,004.74","25,004,004.74",Industrials,BYND5W0,US2578672006,New York Stock Exchange Inc.
LMAT,LEMAITRE VASCULAR INC,Equity,0.07,34.76,"714,630.00","24,840,538.80","24,840,538.80",Health Care,B1G6TJ0,US5255582018,NASDAQ
LKSD,LSC COMMUNICATIONS INC,Equity,0.07,14.56,"1,695,520.00","24,686,771.20","24,686,771.20",Industrials,BYND5V9,US50218P1075,New York Stock Exchange Inc.
HAYN,HAYNES INTERNATIONAL INC,Equity,0.07,41.6,"591,754.00","24,616,966.40","24,616,966.40",Materials,B02WVH7,US4208772016,NASDAQ
AVD,AMER VANGUARD CORP,Equity,0.07,19.5,"1,260,559.00","24,580,900.50","24,580,900.50",Materials,2025711,US0303711081,New York Stock Exchange Inc.
IIIN,INSTEEL INDUSTRIES INC,Equity,0.07,28.24,"869,344.00","24,550,274.56","24,550,274.56",Industrials,2325875,US45774W1080,NASDAQ
UBA,URSTADT BIDDLE PROPERTIES REIT INC,Equity,0.07,17.52,"1,399,794.00","24,524,390.88","24,524,390.88",Real Estate,2256522,US9172862057,New York Stock Exchange Inc.
GHL,GREENHILL INC,Equity,0.07,20.35,"1,195,327.00","24,324,904.45","24,324,904.45",Financials,B00G8B4,US3952591044,New York Stock Exchange Inc.
TTEC,TTEC HOLDINGS INC,Equity,0.07,35.65,"677,493.00","24,152,625.45","24,152,625.45",Information Technology,BF950B1,US89854H1023,NASDAQ
JBSS,JOHN B SANFILIPPO AND SON INC,Equity,0.07,57.74,"418,132.00","24,142,941.68","24,142,941.68",Consumer Staples,2772998,US8004221078,NASDAQ
HIBB,HIBBETT SPORTS INC,Equity,0.07,25.75,"933,452.00","24,036,389.00","24,036,389.00",Consumer Discretionary,2428376,US4285671016,NASDAQ
HSII,HEIDRICK AND STRUGGLES INTERNATION,Equity,0.07,26.4,"905,855.00","23,914,572.00","23,914,572.00",Industrials,2413071,US4228191023,NASDAQ
TISI,TEAM INC,Equity,0.07,16.35,"1,459,571.00","23,863,985.85","23,863,985.85",Industrials,2879123,US8781551002,New York Stock Exchange Inc.
APEI,AMERICAN PUBLIC EDUCATION INC,Equity,0.07,30.75,"773,738.00","23,792,443.50","23,792,443.50",Consumer Discretionary,B292GM4,US02913V1035,NASDAQ
LION,FIDELITY SOUTHERN CORP,Equity,0.07,22.51,"1,054,845.00","23,744,560.95","23,744,560.95",Financials,2348429,US3163941053,NASDAQ
OPB,OPUS BANK,Equity,0.07,28.05,"842,293.00","23,626,318.65","23,626,318.65",Financials,BLNMST4,US6840001027,NASDAQ
EGL,ENGILITY HOLDINGS INC,Equity,0.07,27.31,"856,186.00","23,382,439.66","23,382,439.66",Industrials,BVWVSS1,US29286C1071,New York Stock Exchange Inc.
LCI,LANNETT COMPANY INC,Equity,0.07,16,"1,459,844.00","23,357,504.00","23,357,504.00",Health Care,2447694,US5160121019,New York Stock Exchange Inc.
MOV,MOVADO GROUP INC,Equity,0.06,31,"753,162.00","23,348,022.00","23,348,022.00",Consumer Discretionary,2643168,US6245801062,New York Stock Exchange Inc.
BRS,BRISTOW GROUP INC,Equity,0.06,14.76,"1,571,482.00","23,195,074.32","23,195,074.32",Energy,2656229,US1103941035,New York Stock Exchange Inc.
SAH,SONIC AUTOMOTIVE INC CLASS A,Equity,0.06,19.6,"1,181,760.00","23,162,496.00","23,162,496.00",Consumer Discretionary,2125246,US83545G1022,New York Stock Exchange Inc.
CTRL,CONTROL4 CORP,Equity,0.06,24.04,"959,960.00","23,077,438.40","23,077,438.40",Information Technology,BC163D4,US21240D1072,NASDAQ
WSR,WHITESTONE REIT,Equity,0.06,12.34,"1,868,506.00","23,057,364.04","23,057,364.04",Real Estate,B6452T5,US9660842041,New York Stock Exchange Inc.
MCRI,MONARCH CASINO AND RESORT INC,Equity,0.06,42.23,"543,895.00","22,968,685.85","22,968,685.85",Consumer Discretionary,2599197,US6090271072,NASDAQ
CCRN,CROSS COUNTRY HEALTHCARE INC,Equity,0.06,12.95,"1,764,198.00","22,846,364.10","22,846,364.10",Health Care,2809056,US2274831047,NASDAQ
PGNX,PROGENICS PHARMACEUTICALS INC,Equity,0.06,6.68,"3,417,025.00","22,825,727.00","22,825,727.00",Health Care,2152501,US7431871067,NASDAQ
DXPE,DXP ENTERPRISES INC,Equity,0.06,29.74,"759,552.00","22,589,076.48","22,589,076.48",Industrials,2276627,US2333774071,NASDAQ
REX,REX AMERICAN RESOURCES CORP,Equity,0.06,80.72,"279,841.00","22,588,765.52","22,588,765.52",Energy,2063670,US7616241052,New York Stock Exchange Inc.
HZO,MARINEMAX INC,Equity,0.06,20.9,"1,079,037.00","22,551,873.30","22,551,873.30",Consumer Discretionary,2250353,US5679081084,New York Stock Exchange Inc.
CRVL,CORVEL CORP,Equity,0.06,48.95,"458,046.00","22,421,351.70","22,421,351.70",Health Care,2347277,US2210061097,NASDAQ
OFG,OFG BANCORP,Equity,0.06,10.75,"2,082,711.00","22,389,143.25","22,389,143.25",Financials,B87LKR8,PR67103X1020,New York Stock Exchange Inc.
XOXO,XO GROUP INC,Equity,0.06,19.27,"1,161,829.00","22,388,444.83","22,388,444.83",Information Technology,2526991,US9837721045,New York Stock Exchange Inc.
FRGI,FIESTA RESTAURANT GROUP INC,Equity,0.06,17,"1,316,347.00","22,377,899.00","22,377,899.00",Consumer Discretionary,B7V5P52,US31660B1017,NASDAQ
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Equity,0.06,32.36,"691,274.00","22,369,626.64","22,369,626.64",Health Care,BZB1XF2,US87357P1003,NASDAQ
QNST,QUINSTREET INC,Equity,0.06,13.13,"1,696,446.00","22,274,335.98","22,274,335.98",Information Technology,B3PGPB9,US74874Q1004,NASDAQ
EGRX,EAGLE PHARMACEUTICALS INC,Equity,0.06,56.14,"392,955.00","22,060,493.70","22,060,493.70",Health Care,BJH7VB4,US2697961082,NASDAQ
CHUY,CHUYS HOLDINGS INC,Equity,0.06,27,"815,928.00","22,030,056.00","22,030,056.00",Consumer Discretionary,B88WMY1,US1716041017,NASDAQ
NPK,NATIONAL PRESTO INDUSTRIES INC,Equity,0.06,90.8,"240,822.00","21,866,637.60","21,866,637.60",Industrials,2626802,US6372151042,New York Stock Exchange Inc.
RECN,RESOURCES CONNECTION INC,Equity,0.06,15.55,"1,396,586.00","21,716,912.30","21,716,912.30",Industrials,2697853,US76122Q1058,NASDAQ
BBG,BILL BARRETT CORP,Equity,0.06,4.53,"4,746,902.00","21,503,466.06","21,503,466.06",Energy,B04M3T1,US06846N1046,New York Stock Exchange Inc.
LNTH,LANTHEUS HOLDINGS INC,Equity,0.06,15.3,"1,401,870.00","21,448,611.00","21,448,611.00",Health Care,BP8S8J5,US5165441032,NASDAQ
DEPO,DEPOMED INC,Equity,0.06,6.87,"3,064,657.00","21,054,193.59","21,054,193.59",Health Care,2100179,US2499081048,NASDAQ
PARR,PAR PACIFIC HOLDINGS INC,Equity,0.06,17.02,"1,235,009.00","21,019,853.18","21,019,853.18",Energy,BJH08C3,US69888T2078,New York Stock Exchange Inc.
HSKA,HESKA CORP,Equity,0.06,67.98,"308,561.00","20,975,976.78","20,975,976.78",Health Care,B44C366,US42805E3062,NASDAQ
VICR,VICOR CORP,Equity,0.06,25.75,"802,834.00","20,672,975.50","20,672,975.50",Industrials,2930774,US9258151029,NASDAQ
TTI,TETRA TECHNOLOGIES INC,Equity,0.06,3.63,"5,610,554.00","20,366,311.02","20,366,311.02",Energy,2884280,US88162F1057,New York Stock Exchange Inc.
BH,BIGLARI HOLDINGS INC,Equity,0.06,419.21,"47,599.00","19,953,976.79","19,953,976.79",Consumer Discretionary,2843430,US08986R1014,New York Stock Exchange Inc.
MYE,MYERS INDUSTRIES INC,Equity,0.06,18.95,"1,049,263.00","19,883,533.85","19,883,533.85",Materials,2613086,US6284641098,New York Stock Exchange Inc.
TG,TREDEGAR CORP,Equity,0.06,15.95,"1,239,316.00","19,767,090.20","19,767,090.20",Materials,2903345,US8946501009,New York Stock Exchange Inc.
FORR,FORRESTER RESEARCH INC,Equity,0.05,40.5,"483,601.00","19,585,840.50","19,585,840.50",Industrials,2398855,US3465631097,NASDAQ
RCII,RENT-A-CENTER INC,Equity,0.05,7.52,"2,593,557.00","19,503,548.64","19,503,548.64",Consumer Discretionary,2733092,US76009N1000,NASDAQ
UIHC,UNITED INSURANCE HOLDINGS CORP,Equity,0.05,19.55,"989,706.00","19,348,752.30","19,348,752.30",Financials,B292PW7,US9107101027,NASDAQ
SRDX,SURMODICS INC,Equity,0.05,30.1,"640,757.00","19,286,785.70","19,286,785.70",Health Care,2502678,US8688731004,NASDAQ
FINL,FINISH LINE INC CLASS A,Equity,0.05,10.62,"1,809,463.00","19,216,497.06","19,216,497.06",Consumer Discretionary,2349819,US3179231002,NASDAQ
HVT,HAVERTY FURNITURE COMPANIES INC,Equity,0.05,20.35,"943,437.00","19,198,942.95","19,198,942.95",Consumer Discretionary,2414245,US4195961010,New York Stock Exchange Inc.
CHCT,COMMUNITY HEALTHCARE TRUST INC TRU,Equity,0.05,23.54,"814,259.00","19,167,656.86","19,167,656.86",Real Estate,BXC87C3,US20369C1062,New York Stock Exchange Inc.
CYTK,CYTOKINETICS INC,Equity,0.05,7.75,"2,443,830.00","18,939,682.50","18,939,682.50",Health Care,BBBSBJ5,US23282W6057,NASDAQ
ASNA,ASCENA RETAIL GROUP INC,Equity,0.05,2.27,"8,334,782.00","18,919,955.14","18,919,955.14",Consumer Discretionary,B65D9Z3,US04351G1013,NASDAQ
MPAA,MOTORCAR PARTS OF AMERICA INC,Equity,0.05,20.38,"924,450.00","18,840,291.00","18,840,291.00",Consumer Discretionary,2861993,US6200711009,NASDAQ
CENT,CENTRAL GARDEN AND PET,Equity,0.05,38.63,"483,770.00","18,688,035.10","18,688,035.10",Consumer Staples,2183868,US1535271068,NASDAQ
MTRX,MATRIX SERVICE,Equity,0.05,14.3,"1,300,379.00","18,595,419.70","18,595,419.70",Energy,2572068,US5768531056,NASDAQ
USD,USD CASH,Cash,0.05,100,"18,591,825.00","18,591,824.79","18,591,824.79",Cash and/or Derivatives,-,-,-
NLS,NAUTILUS INC,Equity,0.05,11.85,"1,500,679.00","17,783,046.15","17,783,046.15",Consumer Discretionary,2415936,US63910B1026,New York Stock Exchange Inc.
